timestamp,transaction_id,from_user,to_user,amount,transaction_type,is_fraud
2025-03-18 09:00:56,83fcae87-a15e-4d2b-933c-f8536c2a1e5d,USER01035,USER01081,9701.19,TRANSFER,0
2025-03-18 10:19:12,266e90e3-d602-45eb-9557-44aaf484b61a,USER01088,USER01057,2662.07,TRANSFER,0
2025-03-18 11:16:44,4ab71309-7f8c-45c3-950b-f8f0e0e4c57e,USER01010,USER01023,4283.78,DEPOSIT,0
2025-03-18 07:07:30,829cce05-3fdb-44fa-8a72-35c15df27c3d,USER01071,USER01037,2828.27,TRANSFER,0
2025-03-17 21:08:13,9b2a6ae8-0c61-489e-bb63-b3dddb230554,USER01080,USER01065,10946.38,DEPOSIT,0
2025-03-18 05:07:02,29c1189d-954f-424d-8051-4a96bca1563e,USER01099,USER01076,547.35,TRANSFER,0
2025-03-18 10:12:28,22b21476-39f7-497e-b950-1a7ed08dc987,USER01059,USER01072,6364.88,TRANSFER,0
2025-03-18 16:16:10,bfe821de-96a4-4bd0-85fa-14b423be6af6,USER01044,USER01092,10622.72,CASH_OUT,0
2025-03-17 22:08:38,d6d50234-fa1d-4d9d-8a0e-c45704638bcd,USER01025,USER01036,4263.74,TRANSFER,0
2025-03-17 18:59:30,4de8e27a-92ab-4bb9-9484-5633234cdafc,USER01032,USER01098,6488.55,CASH_OUT,0
2025-03-18 13:37:47,3fa23f3e-f56e-48ca-a29b-b6809a66fe03,USER01038,USER01019,5666.92,TRANSFER,0
2025-03-18 07:53:37,f40bcf7b-790b-4d77-a9d3-c308c50fda0c,USER01048,USER01083,16180.21,DEPOSIT,0
2025-03-17 20:55:10,268c4a09-7a2b-462c-a6bc-87307edc38f5,USER01052,USER01003,16333.33,PAYMENT,0
2025-03-18 11:04:56,3d75d81d-52b6-4f18-bd15-e2ab0ed51951,USER01084,USER01027,5281.41,TRANSFER,0
2025-03-18 10:06:28,352e91fb-628b-47bb-92b7-1cbc893a2261,USER01027,USER01000,7734.14,DEPOSIT,0
2025-03-18 02:48:22,c552a73c-de79-4b75-a524-c5a5a59a18be,USER01091,USER01075,12603.61,PAYMENT,0
2025-03-18 03:56:42,848e3bbb-68c1-42e3-bb3e-d8ad82a6c296,USER01018,USER01012,17636.45,CASH_OUT,0
2025-03-17 18:15:46,f4f771b2-a936-4c3a-bd0c-e290425e9790,USER01012,USER01030,9536.19,CASH_OUT,0
2025-03-18 10:31:24,be8b16df-60ec-4214-a666-9fd09cc28b48,USER01004,USER01011,19462.03,PAYMENT,1
2025-03-18 08:25:39,9e7522bb-add7-4f6f-b5db-9da5183b95bf,USER01041,USER01013,14650.13,TRANSFER,0
2025-03-18 16:04:51,a5e73874-dc9e-4854-aca2-c425e195f9d8,USER01067,USER01027,6390.85,PAYMENT,0
2025-03-17 17:42:26,7b65fa5a-aee9-4ce2-bc24-286be51bb759,USER01092,USER01098,5864.09,CASH_OUT,0
2025-03-18 11:48:15,354b2812-3b44-44e8-8405-d5d144779754,USER01011,USER01062,236.01,DEPOSIT,0
2025-03-17 20:26:33,930a32e7-03bc-44bb-b0a7-25b601196814,USER01027,USER01045,16267.55,TRANSFER,1
2025-03-17 23:09:57,7fd21214-0806-485b-9a86-92e6d98d5015,USER01011,USER01046,16852.12,TRANSFER,1
2025-03-18 13:51:03,1405f1c3-28ac-441a-9474-bd347e246aa7,USER01014,USER01033,16817.27,DEPOSIT,1
2025-03-18 07:38:52,65b0853e-a95b-4acf-9ee5-2d2d8a7ff22d,USER01083,USER01053,12017.49,TRANSFER,0
2025-03-17 20:13:38,cd0ad5ff-860f-4d71-b778-118e24ff99c1,USER01068,USER01050,13969.92,CASH_OUT,0
2025-03-18 09:38:44,99d79b00-f849-4264-8bf0-e1ad5e185eec,USER01081,USER01015,7276.59,PAYMENT,0
2025-03-18 16:26:26,09d701ac-5584-4159-8fa5-79f508b0ab65,USER01005,USER01004,17627.66,CASH_OUT,1
2025-03-18 11:16:53,119c05ae-16c4-477b-983b-87714313ddcd,USER01097,USER01074,4073.08,PAYMENT,0
2025-03-18 02:35:06,2097e6b1-ee48-47bb-a631-d6498fae2037,USER01094,USER01030,6416.54,TRANSFER,0
2025-03-18 06:24:59,c5c2a388-e52b-45da-bf2a-223780096ba9,USER01096,USER01000,3239.97,TRANSFER,0
2025-03-18 05:03:48,be296157-50a1-434a-9c6d-99052e5f026e,USER01087,USER01088,15108.79,DEPOSIT,1
2025-03-17 18:31:32,96e8d777-feba-434e-afcc-2551ad0972dd,USER01089,USER01020,4033.47,DEPOSIT,0
2025-03-17 19:47:33,f676093d-d31d-44c6-ada9-5618a49d43da,USER01096,USER01009,13916.05,CASH_OUT,0
2025-03-18 08:53:25,af4fd547-1980-4ad7-a353-49e18fb2609a,USER01060,USER01018,361.53,TRANSFER,0
2025-03-17 23:22:22,19c656dc-4d5d-4c45-b693-16045074c760,USER01015,USER01022,17607.99,PAYMENT,1
2025-03-18 16:13:46,8ea99f03-9c1b-4ec2-b055-9dbb7756f1a0,USER01026,USER01033,12134.78,TRANSFER,0
2025-03-18 15:23:32,a604365c-e36f-437f-b5f4-141bac063ec2,USER01062,USER01057,13710.85,DEPOSIT,0
2025-03-18 09:53:26,d5232bd4-2e93-4ecc-a659-4370e207297b,USER01015,USER01036,16721.8,CASH_OUT,0
2025-03-18 01:24:00,24b4a708-42ad-4cf8-b96a-1d23e5fb8173,USER01018,USER01084,5513.71,TRANSFER,0
2025-03-17 21:32:52,9fb8ddf6-51e0-4c55-8348-5655ffa6800f,USER01018,USER01076,2953.53,PAYMENT,0
2025-03-18 16:41:29,72eb96da-78e0-4ae2-8390-a778d8c4d2af,USER01030,USER01051,14382.23,DEPOSIT,0
2025-03-17 22:25:25,10f3884a-2ef9-48e8-a0bf-d212851f4b01,USER01038,USER01063,17260.33,DEPOSIT,1
2025-03-17 18:00:11,e884fa83-177d-4a66-bf0e-0ef395b57463,USER01096,USER01099,11032.0,DEPOSIT,0
2025-03-17 21:51:54,c5bc8ef5-74fd-47be-980d-c4b74109021a,USER01022,USER01019,18054.26,PAYMENT,1
2025-03-18 06:19:17,dca3ef9c-8053-45ce-8010-65f613638029,USER01061,USER01064,17377.34,DEPOSIT,0
2025-03-18 06:13:03,12904925-8a3f-4d58-a3fe-cf440d8cea0a,USER01094,USER01029,8776.38,CASH_OUT,0
2025-03-18 02:45:24,afe6419e-b7c1-42b1-b6b1-44f57b4e0964,USER01047,USER01099,273.14,TRANSFER,0
2025-03-17 19:00:22,76ac19b9-fa8b-491e-9c57-f4b93efdb3fb,USER01087,USER01082,6649.38,PAYMENT,0
2025-03-18 00:07:24,a6982653-af0f-4bb1-ac21-305ec09b777d,USER01035,USER01008,17511.4,DEPOSIT,1
2025-03-18 06:37:14,11ffd445-68a3-459e-8aec-21ff71813be9,USER01069,USER01098,6206.38,PAYMENT,0
2025-03-18 15:00:36,082b5ebb-d74b-456f-b48c-9de2e2992eb3,USER01096,USER01078,7759.19,PAYMENT,0
2025-03-18 10:34:43,b7670ecd-f1ce-44c4-87ca-ae0bc0709ce7,USER01075,USER01048,9948.17,TRANSFER,0
2025-03-18 16:53:33,8cef9ff7-6f8c-438c-a910-188b69fab420,USER01059,USER01004,6284.38,CASH_OUT,0
2025-03-18 03:47:13,291d3f28-dc77-4b3f-a789-360ece4f88fe,USER01038,USER01014,15843.89,TRANSFER,0
2025-03-18 00:24:39,4a70c0e0-76a8-4f2e-b405-6b22306c8145,USER01015,USER01096,16913.83,CASH_OUT,1
2025-03-17 19:12:50,5d45acbb-dbb9-4c16-a254-0c922b631b2e,USER01082,USER01033,8577.75,DEPOSIT,0
2025-03-18 02:25:40,3545a791-8cfd-4197-8ec0-7d8755421856,USER01081,USER01062,13200.77,TRANSFER,0
2025-03-18 00:06:02,aebe57c7-9990-4221-9056-3821a3e6848d,USER01093,USER01024,15677.5,DEPOSIT,0
2025-03-18 06:26:23,cb9a68dd-ecd3-4892-be44-c41c6239f0cf,USER01078,USER01018,12733.32,CASH_OUT,0
2025-03-17 20:45:43,99197357-e399-4b69-a7eb-6b383d6f1fa2,USER01053,USER01032,12132.26,DEPOSIT,0
2025-03-17 20:38:15,ce910e8a-f43c-496e-bb40-cfe30ce32d5a,USER01042,USER01047,846.45,CASH_OUT,0
2025-03-18 07:34:19,75c15ff7-91b7-4d3d-9744-180ea9fcfe2d,USER01061,USER01008,376.32,TRANSFER,0
2025-03-17 21:20:32,ca413ab7-18f5-4e75-89c6-92bd7297b2da,USER01044,USER01059,9016.26,CASH_OUT,0
2025-03-18 01:33:06,b98c0cc9-3b71-47ff-87cd-788fd0dffed5,USER01055,USER01068,12133.4,DEPOSIT,0
2025-03-18 09:29:50,d002d935-5c69-47ad-aca0-dd03fae22957,USER01028,USER01080,12403.83,TRANSFER,0
2025-03-17 19:13:43,fdc4ad03-a2b1-4302-8c06-19550405c145,USER01015,USER01040,13047.81,CASH_OUT,0
2025-03-18 04:48:38,ae44a3ea-4db6-4485-81fb-9427038a123a,USER01060,USER01077,17282.19,DEPOSIT,0
2025-03-18 10:04:49,e5b4f163-ad0e-4238-8c8f-10672303144f,USER01024,USER01005,8731.34,CASH_OUT,0
2025-03-18 02:03:43,a5b9594c-a2db-461a-b218-227ee4af5886,USER01099,USER01061,14246.87,DEPOSIT,0
2025-03-18 07:22:41,0fbe3517-6e59-48b7-bf6e-974b57eb163c,USER01040,USER01070,3839.25,DEPOSIT,0
2025-03-17 18:53:25,f57d90d1-c772-4cec-a193-b63fc578e09e,USER01065,USER01081,1001.54,CASH_OUT,0
2025-03-18 17:31:38,be176e6d-db09-42e8-87a7-0b0cd1d4007a,USER01041,USER01000,6046.02,PAYMENT,0
2025-03-18 09:22:58,7ec3eb7d-e6a5-4cfb-9393-4aee4a265aa3,USER01068,USER01001,18248.6,CASH_OUT,0
2025-03-18 13:03:20,234d0f6e-e844-4be4-8f44-1f1a91187219,USER01038,USER01011,7221.54,CASH_OUT,0
2025-03-17 21:14:00,916ee918-d074-495a-9ef0-89bdace8d167,USER01056,USER01013,11225.34,DEPOSIT,0
2025-03-18 12:14:53,99e7009f-88dc-4430-8af7-7edf6d0a3fb7,USER01056,USER01055,1702.74,TRANSFER,0
2025-03-18 00:26:35,ba4f488a-181a-494c-a69c-2e0cd8f3dc58,USER01050,USER01077,5842.4,CASH_OUT,0
2025-03-18 13:02:49,5ce67c3a-95a6-40c3-891f-f3ace791547b,USER01049,USER01019,16681.28,CASH_OUT,0
2025-03-18 14:52:15,bb45b596-7412-4f04-b7f9-474d8d7f1331,USER01000,USER01038,12180.98,CASH_OUT,0
2025-03-18 17:23:19,fade1775-9095-4da1-879a-6e5522fcbdbf,USER01083,USER01078,14924.76,CASH_OUT,0
2025-03-18 09:22:37,7db41ad4-489b-4c51-bd12-09b21c8eb7d1,USER01033,USER01041,16652.97,PAYMENT,1
2025-03-18 06:00:30,c97f42ec-185b-40fe-9d06-cf83a2ca2567,USER01010,USER01039,6384.46,CASH_OUT,0
2025-03-17 18:33:23,485700d0-087d-4077-83d7-1ccd8d5f12bc,USER01087,USER01002,12842.89,DEPOSIT,0
2025-03-18 16:45:23,2911c966-1292-418c-b211-8b6000c7a4f2,USER01085,USER01088,4669.87,CASH_OUT,0
2025-03-18 04:26:04,e618269e-5cbe-46d1-b74f-7deab69f0516,USER01090,USER01037,2819.91,CASH_OUT,0
2025-03-18 07:13:22,c9cf0861-c1f0-4766-9135-8a4193861cb9,USER01057,USER01085,5200.33,TRANSFER,0
2025-03-18 13:14:22,290e6d41-6037-419f-99d9-b3abfcb6ccd3,USER01014,USER01003,1947.88,CASH_OUT,0
2025-03-17 20:01:24,54c3b34f-d55a-40a4-8d1a-d0844c2f3a27,USER01054,USER01037,3053.41,DEPOSIT,0
2025-03-18 12:13:10,3d73c6d1-b00c-46f1-a49a-e041af66f3fb,USER01037,USER01031,12796.14,PAYMENT,0
2025-03-17 19:43:12,6d46842c-fd10-42b9-8d15-e0812e4c2eb5,USER01019,USER01090,11753.51,PAYMENT,0
2025-03-18 12:19:45,001bf5d9-c7d0-406f-b5c2-49bdfffd7263,USER01030,USER01033,3856.86,PAYMENT,0
2025-03-17 23:06:12,775d609d-9032-4e55-a4e3-0056ceb72e10,USER01027,USER01024,9554.77,PAYMENT,0
2025-03-18 01:58:29,807f9484-fec5-47ec-bfa8-1cbdc0f3cd2f,USER01009,USER01017,7116.16,DEPOSIT,0
2025-03-18 07:24:42,3514a089-e3a8-4085-b4aa-64a9e671fa11,USER01010,USER01020,14064.55,CASH_OUT,0
2025-03-17 18:38:13,259a74d4-21a7-4043-948b-4fbcb2ace1e3,USER01033,USER01056,5424.5,DEPOSIT,0
2025-03-18 08:56:25,cb6cf588-5df6-4528-9eac-55d9e176944e,USER01082,USER01070,12632.23,CASH_OUT,0
2025-03-17 23:21:42,3f8fc557-701b-4e9a-9a2a-947aa0601842,USER01048,USER01068,4109.32,CASH_OUT,0
2025-03-18 12:48:47,ea7f0aeb-ac59-4eba-8135-ab3166aebb29,USER01012,USER01080,18786.56,PAYMENT,0
2025-03-18 15:55:33,8dc7c612-4151-4fe7-8608-0291af93e554,USER01047,USER01077,12605.43,TRANSFER,0
2025-03-17 18:38:06,e7219dcf-d410-40ba-89ba-019ee1ea7f94,USER01061,USER01062,3903.81,PAYMENT,0
2025-03-18 01:23:08,493003d9-8db4-469c-80d3-627555e4258b,USER01090,USER01070,13851.75,CASH_OUT,0
2025-03-18 13:57:08,ac72dfdc-3138-41c3-9dbf-e39de74cdeec,USER01085,USER01021,3942.68,CASH_OUT,0
2025-03-17 18:01:37,4dcee8e4-897c-46b2-b621-07bd2cc6e66b,USER01092,USER01073,19823.75,PAYMENT,0
2025-03-18 10:05:48,72414f4c-6789-42dc-8845-83466bbe3d46,USER01090,USER01087,766.48,TRANSFER,0
2025-03-18 13:23:03,14baab90-7d48-49bb-8ae6-6d0ab726a5e8,USER01001,USER01096,8626.17,PAYMENT,0
2025-03-17 20:38:50,7eed70f2-6a4a-4074-9d0a-9510d440fc13,USER01035,USER01075,8743.96,PAYMENT,0
2025-03-18 15:14:37,9a8e6820-396c-43cc-bc98-821a10212d3d,USER01021,USER01005,13981.88,TRANSFER,0
2025-03-17 20:36:33,d9a2be3c-f934-4721-9232-ee88395683cb,USER01044,USER01011,19977.68,CASH_OUT,0
2025-03-18 04:55:05,bf1fff1d-3a22-4b4c-aa96-6cf32de6b2a4,USER01022,USER01084,2886.2,TRANSFER,0
2025-03-17 20:33:54,771bc56b-0fc3-4056-be3e-0080362b5c94,USER01080,USER01042,17414.83,DEPOSIT,0
2025-03-18 12:08:23,c62a2981-8c83-44dd-8cea-13320b4666c6,USER01095,USER01087,5835.52,CASH_OUT,0
2025-03-18 15:47:09,11993d4e-a612-4c12-aaf2-471cb83a99a2,USER01036,USER01037,9344.54,TRANSFER,0
2025-03-18 12:19:17,4d0195e1-1b40-4514-bd03-c2ff8def19b0,USER01053,USER01029,3417.22,DEPOSIT,0
2025-03-17 22:33:14,e592d9e9-7f2f-41ab-9b14-35cea51aff6f,USER01068,USER01005,16110.77,DEPOSIT,1
2025-03-17 17:49:39,fa61da93-ebbc-45cb-a3b3-8b1c8d8fcf7d,USER01016,USER01074,12710.29,PAYMENT,0
2025-03-17 18:49:49,346ef830-beed-4871-98d6-533f39bbef29,USER01074,USER01014,16528.02,TRANSFER,0
2025-03-17 18:39:01,f0362463-7e73-4d64-ba83-30d78915c5a3,USER01037,USER01090,19802.12,PAYMENT,0
2025-03-18 11:07:57,e19c6d6b-2bb7-45fb-b6b6-f2c45d83cf22,USER01062,USER01040,7189.69,TRANSFER,0
2025-03-18 00:58:06,d813ea85-df53-4e4e-87fd-4b4f10b8122d,USER01077,USER01073,11042.82,CASH_OUT,0
2025-03-18 13:08:48,75ae9ea0-8a6e-4e5b-abaf-5fd050f72253,USER01037,USER01076,1862.16,TRANSFER,0
2025-03-17 21:11:34,31204d80-d23d-48b3-b6a5-c723c82afc65,USER01045,USER01029,10637.6,TRANSFER,0
2025-03-17 22:06:58,f50c5984-13ea-47f6-aa66-3bb2b27a0533,USER01053,USER01006,13725.07,CASH_OUT,0
2025-03-18 14:38:17,2a69e7cd-bb4e-4df5-beed-eb3a459cc39d,USER01099,USER01019,18395.23,PAYMENT,1
2025-03-18 01:42:46,a974a001-34b5-4c30-ac6c-10cdb66425f0,USER01035,USER01070,14884.71,TRANSFER,0
2025-03-18 08:41:02,f6a07df3-779a-43b8-a3b4-96f01d157e1c,USER01009,USER01099,14447.51,CASH_OUT,0
2025-03-18 09:30:36,e70b760c-721f-46a6-b609-8c9c2815b176,USER01018,USER01012,1432.77,DEPOSIT,0
2025-03-18 01:47:09,efaec2b1-5a94-4118-8b7d-59ce697b6e2f,USER01072,USER01033,598.63,PAYMENT,0
2025-03-18 04:31:55,b79d162b-b14a-4f7e-b8db-0ebd5546e392,USER01066,USER01070,5859.42,TRANSFER,0
2025-03-18 09:43:00,02315d57-5fae-4c87-b881-a84413411580,USER01057,USER01006,19663.02,PAYMENT,1
2025-03-18 00:25:47,b62e2e8d-8439-4e37-9922-efe7873f0664,USER01045,USER01094,9354.79,TRANSFER,0
2025-03-17 22:23:34,ce99fc7f-a6b1-4451-94b7-2a89b8e9250e,USER01082,USER01039,3114.34,PAYMENT,0
2025-03-18 12:06:23,a54ac6bd-4a9e-452e-befb-e5848d9bca9a,USER01063,USER01004,10492.68,DEPOSIT,0
2025-03-18 04:53:55,da7cd12e-df2b-4812-b3f4-5cb369bb9887,USER01075,USER01035,12558.83,CASH_OUT,0
2025-03-18 10:30:56,f5b6e06f-0ad8-4047-aea6-de3117c435bc,USER01046,USER01025,9269.49,CASH_OUT,0
2025-03-18 04:18:20,31a1e1e3-49f7-4228-a1f6-8054ed29d35c,USER01055,USER01044,8458.25,PAYMENT,0
2025-03-18 02:54:17,617d9b87-9ff9-40af-ae9c-1fbac559e48c,USER01033,USER01088,4682.35,DEPOSIT,0
2025-03-18 06:39:02,7c692ce0-76ce-4739-ae95-46cfd9cb3aa4,USER01052,USER01032,14156.29,PAYMENT,0
2025-03-18 15:49:01,b567ede0-84d2-42b9-8948-9f5efe7c3b30,USER01093,USER01086,2019.9,DEPOSIT,0
2025-03-18 00:16:57,9fefdac9-97c5-4ee5-afaa-ae1f5de6d11d,USER01012,USER01062,214.34,PAYMENT,0
2025-03-17 20:14:22,84c013ac-5c20-4e9e-8151-9e0a13a5994c,USER01034,USER01028,1097.64,PAYMENT,0
2025-03-17 22:43:28,1f79ef99-7852-4c64-b232-a0d3f55d0aaf,USER01002,USER01018,14997.48,DEPOSIT,0
2025-03-18 14:36:13,c5155ff4-de8a-48a3-b038-2cdf7b843c5f,USER01006,USER01037,3813.03,CASH_OUT,0
2025-03-18 08:18:08,aad401d1-b78f-4064-837b-7349713ffd89,USER01094,USER01054,16445.46,DEPOSIT,1
2025-03-18 05:51:58,99ad2ffe-632b-4677-90c2-d5e475cddd98,USER01055,USER01020,8943.98,DEPOSIT,0
2025-03-17 23:19:07,a5ee7aaa-16d3-435c-be17-ac76d5c5f57c,USER01025,USER01087,1551.63,PAYMENT,0
2025-03-18 03:27:06,ec097d03-5632-4c2a-af8f-8763fb3cca1a,USER01063,USER01060,2347.22,DEPOSIT,0
2025-03-17 17:51:00,0f61a9f2-3cfe-4225-8cf9-e9d4eb7f083c,USER01012,USER01005,4006.44,PAYMENT,0
2025-03-17 23:54:54,0f85c7de-cba6-42b6-ab69-539293f11f78,USER01068,USER01049,19829.21,PAYMENT,0
2025-03-17 23:27:09,6af00db1-dfce-4095-9194-4865f5eae23b,USER01003,USER01087,16382.73,TRANSFER,0
2025-03-18 11:03:33,8d4e8201-bfb5-4d13-972a-95ee5a0cd868,USER01070,USER01017,19533.34,PAYMENT,1
2025-03-18 06:51:49,bebeaa9b-ce1c-4def-bda0-b27b75417276,USER01097,USER01038,17617.7,DEPOSIT,0
2025-03-18 16:51:45,22b0b6af-99cc-49f9-8f56-9377cb788d30,USER01069,USER01021,19196.84,DEPOSIT,0
2025-03-18 14:09:05,21218d6e-fd44-4c73-92c6-28b585f559bf,USER01015,USER01091,4695.52,TRANSFER,0
2025-03-17 20:34:26,ef3a3eca-19db-4363-9977-217971eac034,USER01041,USER01098,6873.91,DEPOSIT,0
2025-03-18 10:34:32,8f4d5cc1-54e7-4e22-9254-049e660ce25f,USER01051,USER01097,7825.43,PAYMENT,0
2025-03-18 00:17:07,ddfcaf21-25e6-4512-b078-37dd1de1772a,USER01079,USER01071,18171.95,CASH_OUT,0
2025-03-18 12:38:34,ed27111e-3bd0-4ce2-9552-3dc6da736685,USER01001,USER01069,436.26,CASH_OUT,0
2025-03-18 17:27:52,473eb00f-528f-4cd9-adf0-4cb8022ea2d5,USER01074,USER01044,17114.17,PAYMENT,1
2025-03-18 11:42:39,99d8cf74-ec36-4f5b-9713-9310d27a4cd9,USER01073,USER01094,19558.26,CASH_OUT,1
2025-03-18 16:14:09,a74e208b-52b1-4787-8f14-6117bf890765,USER01063,USER01046,7193.52,PAYMENT,0
2025-03-18 12:57:13,ec27cd82-c050-4f01-aa10-a3087d44c6ec,USER01083,USER01043,17107.32,CASH_OUT,1
2025-03-17 23:21:39,d075979a-88d3-4e42-974f-b8364eb19ae3,USER01038,USER01001,12905.47,PAYMENT,0
2025-03-18 16:59:49,9f4cfa86-0343-4e5d-9355-3657d941db02,USER01050,USER01053,9287.65,DEPOSIT,0
2025-03-18 09:34:21,108bd96e-6ab1-4553-88d5-0438d70651a7,USER01083,USER01052,5294.42,CASH_OUT,0
2025-03-18 09:29:07,5fed8bf8-8fe5-4d4e-a55f-c39197211f5c,USER01014,USER01035,6195.15,CASH_OUT,0
2025-03-18 11:27:38,0d814c1d-6fbb-49c2-930b-1ba1319e982c,USER01053,USER01099,17269.31,DEPOSIT,1
2025-03-18 16:53:43,34c6d7bb-06b1-41e8-bc0a-c265c530daa4,USER01000,USER01001,4151.41,TRANSFER,0
2025-03-18 09:47:29,2d97f1fe-5ba1-4267-968d-4ecc339bb30e,USER01026,USER01021,4749.87,CASH_OUT,0
2025-03-18 13:14:25,5ab1f742-b00f-4d53-bcbd-ea90420f0012,USER01025,USER01031,7496.15,PAYMENT,0
2025-03-18 16:59:17,639de5d7-5627-4368-919e-35e5e1645608,USER01098,USER01054,9714.9,DEPOSIT,0
2025-03-18 00:33:33,c669737f-d29c-4173-939d-d86b8bc6fd0e,USER01047,USER01086,19985.65,DEPOSIT,0
2025-03-18 10:43:34,ac5f9d48-01f7-4176-8038-58cee2a46bae,USER01028,USER01003,14746.83,TRANSFER,0
2025-03-18 05:39:44,3ce90bad-41de-4991-9d8a-2b42e30d82b0,USER01071,USER01069,19198.45,TRANSFER,0
2025-03-17 18:09:11,9c493e99-7c5c-47d5-9da5-4890a975c866,USER01059,USER01076,3237.45,CASH_OUT,0
2025-03-17 18:27:51,ca987cd2-25ff-49f4-b224-f14c3d9ea7cb,USER01001,USER01018,11182.75,PAYMENT,0
2025-03-18 13:21:17,d7d92350-9555-48ec-b9ca-c7ffe87a353b,USER01016,USER01048,4801.17,PAYMENT,0
2025-03-18 03:30:42,27b451fc-3e7a-4893-a136-70db919b70c5,USER01077,USER01087,4588.06,TRANSFER,0
2025-03-18 05:43:10,c0b7a989-f4e5-4df5-ab18-dba82f2f8425,USER01034,USER01056,1057.14,CASH_OUT,0
2025-03-18 13:13:10,0e356d84-b42f-4ba4-ad26-60bc3b51bfcf,USER01069,USER01001,7403.32,TRANSFER,0
2025-03-18 11:53:13,6ad8552f-02c7-4578-b6c9-4f6bcf6c70ef,USER01023,USER01089,5252.68,PAYMENT,0
2025-03-17 20:31:19,24f3dc24-1cab-4a24-93e3-bd80eab81a0d,USER01050,USER01087,14265.29,DEPOSIT,0
2025-03-18 17:06:55,e8a9a604-46e8-4290-b99e-1cd9759afba5,USER01093,USER01059,8626.95,DEPOSIT,0
2025-03-17 17:54:59,acfcb403-5713-41f2-9c58-41bdc3835160,USER01003,USER01073,11390.38,TRANSFER,0
2025-03-18 09:44:05,026b8adc-eb09-4c5b-915d-573014d52c65,USER01099,USER01024,5117.65,CASH_OUT,0
2025-03-18 15:10:05,75f68af2-79b4-4c2c-8958-f49a4ad8445e,USER01095,USER01077,8015.91,CASH_OUT,0
2025-03-18 13:53:35,efe56e07-8b5c-4d7c-a64d-e5723f919656,USER01073,USER01075,3763.88,DEPOSIT,0
2025-03-18 10:03:49,1bc3ab29-e547-406e-b1a8-660048814234,USER01035,USER01080,13672.83,CASH_OUT,0
2025-03-18 11:06:35,87aa7c98-9f19-4db0-b066-c0ab10c1fbed,USER01051,USER01014,3846.35,PAYMENT,0
2025-03-18 16:46:50,5838e78e-489d-4e3c-9c1e-15a64c15dacf,USER01012,USER01001,3237.29,PAYMENT,0
2025-03-18 10:28:44,dc12c67e-84ab-40c5-b07c-5031e99fc974,USER01089,USER01062,11319.57,DEPOSIT,0
2025-03-18 03:20:52,02247686-52e6-4ca7-b6f5-6c7fd7a9fbd1,USER01076,USER01072,5260.45,PAYMENT,0
2025-03-17 19:37:33,0ba94e45-f4b4-4f61-98d6-4613c3c7698a,USER01084,USER01038,8380.81,CASH_OUT,0
2025-03-18 10:41:08,d49cc020-7499-4476-add9-e9bdbe6a83c9,USER01056,USER01044,4833.81,TRANSFER,0
2025-03-18 10:37:10,12a38923-bb89-468a-8306-c6b9f7e95718,USER01034,USER01089,13233.15,TRANSFER,0
2025-03-18 13:32:32,2d6c645c-4e5a-45c4-94db-10ea88740407,USER01000,USER01058,2811.17,PAYMENT,0
2025-03-18 15:35:58,ea4fa6df-9f20-4445-af44-e335401b7e35,USER01017,USER01023,18898.7,CASH_OUT,0
2025-03-18 07:59:06,05ca3f5e-b23a-447d-aa39-c361675591f0,USER01054,USER01080,307.71,PAYMENT,0
2025-03-18 05:40:15,2d55e6d0-7148-41eb-84eb-dfa7ba2779fd,USER01060,USER01079,9856.57,TRANSFER,0
2025-03-18 05:04:47,f7a0f896-7aee-4fee-84d1-e4d44042c4fc,USER01061,USER01014,11448.12,TRANSFER,0
2025-03-17 18:23:48,eeee4ac4-cc46-4eb1-9a99-e66136cc22ba,USER01050,USER01001,19939.75,PAYMENT,0
2025-03-18 09:20:54,a264150e-929a-4a25-943c-1612c1309869,USER01065,USER01098,7604.09,DEPOSIT,0
2025-03-18 04:50:59,8d095ac5-4df5-4830-bac5-a1a52dcbad2c,USER01082,USER01016,19588.23,CASH_OUT,0
2025-03-17 23:30:47,f4477320-d05f-459b-a7a0-c459811f8c92,USER01005,USER01076,2874.74,TRANSFER,0
2025-03-17 18:06:30,cf3770b2-573c-4cdb-be96-125a5b32a43a,USER01019,USER01004,14258.51,TRANSFER,0
2025-03-17 23:19:11,f10e97be-f6d9-4a62-b3d7-67f78dce7c73,USER01019,USER01076,9789.95,TRANSFER,0
2025-03-18 06:19:32,b8895a46-8505-4424-9512-d308765596ae,USER01021,USER01024,8431.96,CASH_OUT,0
2025-03-18 05:41:05,4783fada-6b1a-47c2-aa07-760d42fb3f09,USER01087,USER01072,2080.86,PAYMENT,0
2025-03-18 15:31:51,5c4f4016-53e7-41a8-8ffb-4b48fc0fd457,USER01028,USER01051,17532.86,PAYMENT,1
2025-03-18 05:51:29,9431a5b2-21bd-4610-b075-51b33056dfdd,USER01063,USER01056,16854.24,DEPOSIT,0
2025-03-18 12:06:13,84685800-dcd4-42eb-9d50-5f88df356cb8,USER01054,USER01059,7196.25,PAYMENT,0
2025-03-18 07:24:18,5ffc3e2d-10a4-4877-b600-0cf81a2413bb,USER01065,USER01078,3341.36,DEPOSIT,0
2025-03-18 05:48:08,4382dafe-d904-4a9e-b8d3-49d6479e28ed,USER01073,USER01042,8799.17,CASH_OUT,0
